timestamp,Price,Pct_Change
2023-05-16,27227.793422558792,1.174161845097066
2023-05-17,27022.713173921147,-0.7532018678668706
2023-05-18,27389.971511442203,1.3590727739192676
2023-05-19,26842.95249471792,-1.9971507326897564
2023-05-20,26884.371059589947,0.15429958712691594
2023-05-21,27093.79110149735,0.7789657472113465
2023-05-22,26773.83024366478,-1.1809379375294915
2023-05-23,26869.686021790774,0.35802041491121983
2023-05-24,27222.937746603853,1.3146849744600564
2023-05-25,26338.948946998687,-3.2472204426777784
2023-05-26,26475.607902534277,0.5188474141871957
2023-05-27,26717.987553571777,0.9154828547460747
2023-05-28,26848.23993959246,0.4875082217907112
2023-05-29,28110.313467609285,4.7007682099699855
2023-05-30,27759.74666392068,-1.24711097260638
2023-05-31,27713.908547529507,-0.16512440457804312
2023-06-01,27245.474465179723,-1.690249073119432
2023-06-02,26824.10149951678,-1.5465796574820834
2023-06-03,27247.74008145703,1.5793206790090553
2023-06-04,27066.371328526235,-0.6656286076885398
2023-06-05,27315.447587487684,0.920242525081072
2023-06-06,25792.6160902334,-5.574982772575332
2023-06-07,27216.61556469773,5.520957895401457
2023-06-08,26346.244545137637,-3.197939940368777
2023-06-09,26507.90989220298,0.6136181829951903
2023-06-10,26469.581684007026,-0.1445915892721139
2023-06-11,25858.12289218562,-2.310043275790985
2023-06-12,25916.57989637981,0.22606824338304854
2023-06-13,25910.362742919464,-0.023989096883947347
2023-06-14,25872.20645879509,-0.14726263967415054
2023-06-15,25107.754695880594,-2.954721948945438
2023-06-16,25564.599632887144,1.8195372009170763
2023-06-17,26327.3256694539,2.9835242777890514
2023-06-18,26501.044442233677,0.6598420780023595
2023-06-19,26333.092529664373,-0.6337558239842278
2023-06-20,26779.38746152284,1.6948063785357403
2023-06-21,28330.891419807507,5.793649912694598
2023-06-22,30101.76481948869,6.250680126651709
2023-06-23,29935.63210674956,-0.5519035635796699
2023-06-24,30629.24435333575,2.317012195075052
2023-06-25,30537.816664634796,-0.29849802249855006
2023-06-26,30454.75697441562,-0.27198961579779635
2023-06-27,30285.50506407074,-0.5557486815181756
2023-06-28,30693.54635606798,1.3473154604290105
2023-06-29,30083.477245263824,-1.9876136296760771
2023-06-30,30466.61045689353,1.2735669101882952
2023-07-01,30480.781481944465,0.04651329714207009
2023-07-02,30583.619599697537,0.3373867491356375
2023-07-03,30571.887072871446,-0.0383621264574141
2023-07-04,31134.713133508405,1.8409922138447055
2023-07-05,30775.624022375305,-1.1533400342996436
2023-07-06,30484.79377442352,-0.9450019526503706
2023-07-07,29990.055151220247,-1.6229029688183627
2023-07-08,30315.26540235163,1.084393641464021
2023-07-09,30264.19734525722,-0.1684565726759124
2023-07-10,30169.87065747925,-0.3116774804957867
2023-07-11,30394.28114637557,0.7438231719455235
2023-07-12,30620.81424697801,0.7453148818078015
2023-07-13,30407.41631435991,-0.6969048272096767
2023-07-14,31446.0149710716,3.4156096853951157
2023-07-15,30311.82780813052,-3.6067754975772304
2023-07-16,30297.97140012553,-0.04571287516114131
2023-07-17,30237.334785146097,-0.20013424060193463
2023-07-18,30147.860079211525,-0.2959080440466777
2023-07-19,29848.03227250528,-0.9945243407607274
2023-07-20,29919.87483825516,0.2406944789324017
2023-07-21,29787.041530355687,-0.4439634477669485
2023-07-22,29914.68272835899,0.4285125055914829
2023-07-23,29710.155935991766,-0.6837003561910748
2023-07-24,30057.956718714588,1.1706461032117366
2023-07-25,29184.901913057693,-2.9045713713245047
2023-07-26,29222.974630383527,0.13045347021982678
2023-07-27,29363.672907978616,0.4814645989145827
2023-07-28,29200.244001291318,-0.5565683393881304
2023-07-29,29314.09738709836,0.3899055973710652
2023-07-30,29356.74774591667,0.14549436148452166
2023-07-31,29277.75581027272,-0.2690759082975669
2023-08-01,29233.13636558044,-0.15240049470124362
2023-08-02,29537.109746927432,1.0398247302157104
2023-08-03,29146.63627084363,-1.3219759124347585
2023-08-04,29176.15059658541,0.10126151596883126
2023-08-05,29087.938086007627,-0.3023445820440229
2023-08-06,29046.8004570232,-0.14142504313228166
2023-08-07,29044.20437557756,-0.008937581436829767
2023-08-08,29178.147751873083,0.4611707539427412
2023-08-09,29779.56167125089,2.06117922389093
2023-08-10,29585.48807737921,-0.6517006395666214
2023-08-11,29423.81891597763,-0.5464475048670536
2023-08-12,29396.8479714205,-0.09166364377836134
2023-08-13,29412.142274584105,0.05202701724509318
2023-08-14,29284.96971374381,-0.4323811562348845
2023-08-15,29400.58680419105,0.39480010250099173
2023-08-16,29170.490397060614,-0.78262521990764
2023-08-17,28754.197021112574,-1.427104482240682
2023-08-18,26501.58726991974,-7.8340207154415475
2023-08-19,26042.838256849,-1.7310246680636854
2023-08-20,26104.778630797897,0.23784033574991703
2023-08-21,26160.70041981821,0.21422050656403346
2023-08-22,26119.005958595222,-0.15937822976407334
2023-08-23,26033.675406585844,-0.3266990793778568
2023-08-24,26450.00862461353,1.599210297914233
2023-08-25,26134.934254516003,-1.191207059964161
2023-08-26,26044.036209289134,-0.3478028463422045
2023-08-27,26002.01571731937,-0.16134400840210894
2023-08-28,26082.717178218525,0.3103661722864137
2023-08-29,26109.2698239287,0.10180168549442925
2023-08-30,27730.50373550554,6.2094188099086844
2023-08-31,27297.261438480404,-1.5623311468028644
2023-09-01,25927.417005779287,-5.01824857335349
2023-09-02,25812.33049442542,-0.44387958633987923
2023-09-03,25853.65684277757,0.16010312730605492
2023-09-04,25959.59631146345,0.4097658962912698
2023-09-05,25829.364772941324,-0.5016701221375208
2023-09-06,25784.41351983038,-0.17403158577881106
2023-09-07,25752.958418589413,-0.1219926961564477
2023-09-08,26192.333433090567,1.7061147203344174
2023-09-09,25907.22813724973,-1.0885066676825539
2023-09-10,25889.3250094629,-0.06910475984533981
2023-09-11,25834.580098562918,-0.2114574670447067
2023-09-12,25133.303106566527,-2.714489607808257
2023-09-13,25866.806663158084,2.9184526740534844
2023-09-14,26223.436075660946,1.3787144936247886
2023-09-15,26531.39556626326,1.1743674235282553
2023-09-16,26634.631025000588,0.3891067790968261
2023-09-17,26557.768691994646,-0.28858043099525554
2023-09-18,26520.98825478389,-0.13849219652946054
2023-09-19,26741.461110948952,0.8313146329503418
2023-09-20,27219.296874634216,1.7868723092681726
2023-09-21,27115.846446970816,-0.38006282138686176
2023-09-22,26561.13345419872,-2.045715201466869
2023-09-23,26572.0381115526,0.041054939815299285
2023-09-24,26573.9234797301,0.0070953088716185775
2023-09-25,26249.562897845204,-1.220597260063272
2023-09-26,26298.634678281232,0.18694322883394676
2023-09-27,26204.75759083597,-0.3569656318424541
2023-09-28,26350.146895428057,0.5548202615044628
2023-09-29,27009.01375072488,2.5004295342700322
2023-09-30,26917.199101637976,-0.339940769160596
2023-10-01,26969.876144072576,0.19570031129796384
2023-10-02,27967.510579087117,3.6990693975945454
2023-10-03,27615.06488509527,-1.2601968737803504
2023-10-04,27439.12194670512,-0.6371266521452701
2023-10-05,27792.1112772493,1.2864454308333606
2023-10-06,27435.874615135104,-1.281790572009589
2023-10-07,27958.196437350485,1.9037914028344538
2023-10-08,27977.543490700005,0.06919993352529907
2023-10-09,27948.10365174851,-0.10522667567751665
2023-10-10,27593.782534439662,-1.2677823215625605
2023-10-11,27392.247702732497,-0.7303631948814227
2023-10-12,26842.1904390924,-2.0080764076371382
2023-10-13,26729.137205815103,-0.421177375720605
2023-10-14,26841.136220644406,0.41901470282001974
2023-10-15,26863.18356907992,0.08214014583538543
2023-10-16,27150.29700140705,1.0687989812853127
2023-10-17,28513.30993247735,5.020250537221238
2023-10-18,28417.72175169982,-0.3352405631050659
2023-10-19,28328.245198134824,-0.3148618117483126
2023-10-20,28715.748142407952,1.3679031001138098
2023-10-21,29677.392888476206,3.348840995885727
2023-10-22,29920.07449265145,0.8177322215843219
2023-10-23,30019.38050086351,0.3319042813093587
2023-10-24,32953.262760830985,9.77329382224621
2023-10-25,33846.72425733224,2.711299038841286
2023-10-26,34471.986031672015,1.8473332000638942
2023-10-27,34174.451552912586,-0.8631196313611311
2023-10-28,33899.09305644032,-0.8057437177767968
2023-10-29,34092.630932838576,0.5709234641647409
2023-10-30,34556.242814761616,1.3598595040562822
2023-10-31,34498.70391946407,-0.16650796096666642
2023-11-01,34672.2892841885,0.5031648873814465
2023-11-02,35457.45491210553,2.2645335630465224
2023-11-03,34924.05545044328,-1.5043365717716584
2023-11-04,34731.38136896784,-0.551694466723196
2023-11-05,35048.407834901074,0.912795441578651
2023-11-06,35061.92874919579,0.03857782743914573
2023-11-07,35031.26888208706,-0.08744489593839333
2023-11-08,35436.53762957962,1.1568771569670178
2023-11-09,35795.0806307102,1.0117890322086653
2023-11-10,36768.42081912672,2.719200994288151
2023-11-11,37344.249000720345,1.5660944059204374
2023-11-12,37122.72282430656,-0.5932002445932394
2023-11-13,37067.69698212008,-0.148226848679478
2023-11-14,36549.16204829837,-1.3988862973381533
2023-11-15,35545.201433454065,-2.7468772430886634
2023-11-16,37903.66245166294,6.635103820199939
2023-11-17,36201.51611146142,-4.490717334696093
2023-11-18,36527.76022530742,0.901189090648935
2023-11-19,36582.36844192274,0.14949785116440406
2023-11-20,37413.99460790531,2.273297769943028
2023-11-21,37489.298470802016,0.20127191358709773
2023-11-22,35965.36036068078,-4.064995004662819
2023-11-23,37464.83293220907,4.169213255451187
2023-11-24,37293.316127426726,-0.4578074726576231
2023-11-25,37738.93169747125,1.1948939282361293
2023-11-26,37809.85286625321,0.18792574562123132
2023-11-27,37491.838186008135,-0.8410894413422021
2023-11-28,37250.16905148115,-0.6445913196573505
2023-11-29,37802.23604377473,1.4820523137240027
2023-11-30,37810.34641654128,0.021454743463222847
2023-12-01,37711.81837585267,-0.2605848663833066
2023-12-02,38688.25874179069,2.5892158161305856
2023-12-03,39481.666416062864,2.050771216061853
2023-12-04,39960.27542041052,1.2122310119943025
2023-12-05,41974.331772543344,5.040146322675509
2023-12-06,44105.94477259938,5.078372686448307
2023-12-07,43788.28880825234,-0.7202112231918023
2023-12-08,43270.11955970747,-1.1833512170660976
2023-12-09,44202.17610943621,2.1540420022242213
2023-12-10,43745.49199189547,-1.0331711190192938
2023-12-11,43757.959937619176,0.0285010984126588
2023-12-12,41200.96272610168,-5.84350187980135
2023-12-13,41450.81938737744,0.606434036351966
2023-12-14,42931.76182603245,3.572769997174019
2023-12-15,43009.5954563739,0.18129614772588454
2023-12-16,41992.01418722399,-2.365940107904707
2023-12-17,42247.06788172229,0.6073861886241483
2023-12-18,41410.819634575855,-1.9794231625438474
2023-12-19,42684.182554683386,3.0749522258775475
2023-12-20,42250.20618279751,-1.0167147311065383
2023-12-21,43634.1241684964,3.2755295434803378
2023-12-22,43849.69959939619,0.4940523844762623
2023-12-23,44003.6960216438,0.3511915102144325
2023-12-24,43752.03088478376,-0.5719181787281147
2023-12-25,43034.97106309152,-1.6389177992229387
2023-12-26,43638.23630220092,1.4018023579590366
2023-12-27,42516.42694028252,-2.5707027986871744
2023-12-28,43418.46777504291,2.1216289789058873
2023-12-29,42600.65063315619,-1.8835697890675074
2023-12-30,42074.70715618848,-1.2345902448690937
2023-12-31,42220.61140121376,0.34677423774729377
2024-01-01,42208.20217618648,-0.029391391113120502
2024-01-02,44168.68118687473,4.644782079333232
2024-01-03,44994.67388689237,1.870086852996411
2024-01-04,42821.558989158,-4.829715853029947
2024-01-05,44195.57856209971,3.2087098306943895
2024-01-06,44113.69973389081,-0.18526475016918953
2024-01-07,43956.12071720152,-0.35721106513364465
2024-01-08,43883.74387905174,-0.16465701924750498
2024-01-09,46936.18556121751,6.955745823735149
2024-01-10,46105.94607828697,-1.7688686735049752
2024-01-11,46632.31314804979,1.1416468254854983
2024-01-12,46314.35554160269,-0.6818396622051415
2024-01-13,42893.92960550481,-7.385239190093918
2024-01-14,42848.47451640749,-0.10597091363595545
2024-01-15,41800.93282193406,-2.4447584337507933
2024-01-16,42587.336038354406,1.881305423901214
2024-01-17,43148.00164342693,1.3165078101329941
2024-01-18,42713.859186938986,-1.0061704828781548
2024-01-19,41261.39479801012,-3.4004522573623963
2024-01-20,41600.94093254464,0.8229148243696693
2024-01-21,41626.10711003664,0.06049425067766734
2024-01-22,41541.89945706261,-0.2022952873095507
2024-01-23,39504.73005758438,-4.903890833359304
2024-01-24,39833.45410501688,0.8321131341824994
2024-01-25,40123.67105847147,0.7285759168398132
2024-01-26,39938.28644155878,-0.4620330394059069
2024-01-27,41862.9356109399,4.819057953819406
2024-01-28,42119.61049464309,0.6131315923198599
2024-01-29,42026.57856232145,-0.22087557607750608
2024-01-30,43267.60927638767,2.9529663287386043
2024-01-31,42892.03453014447,-0.8680274979929736
2024-02-01,42583.26354663417,-0.7198795461504592
2024-02-02,43069.0434209368,1.1407765254315194
2024-02-03,43170.65856159975,0.23593544827500423
2024-02-04,42976.84829990829,-0.448939784911806
2024-02-05,42599.35997055978,-0.8783527510306421
2024-02-06,42648.45692113544,0.11525278926629579
2024-02-07,43087.78740814285,1.0301204749794568
2024-02-08,44247.415415479314,2.6913148181688884
2024-02-09,45338.27118978949,2.4653547875443937
2024-02-10,47143.24299107112,3.981121807062027
2024-02-11,47768.995251247936,1.3273424153177782
2024-02-12,48189.88179303987,0.8810872817781146
2024-02-13,50050.13609456397,3.860259108983266
2024-02-14,49732.14536955351,-0.6353443763062905
2024-02-15,51790.16929752642,4.13821666586065
2024-02-16,51958.23029105492,0.32450365736982345
2024-02-17,52166.43430976192,0.4007142228299676
2024-02-18,51684.51749264525,-0.9238063200851854
2024-02-19,52138.48578873693,0.8783448469965371
2024-02-20,51764.313185487765,-0.717651457630164
2024-02-21,52286.79372554667,1.0093450640148438
2024-02-22,51842.75676625642,-0.8492334825902725
2024-02-23,51319.500125702674,-1.0093148458770296
2024-02-24,50841.081094770896,-0.9322363424427937
2024-02-25,51553.096712831146,1.4004730086935258
2024-02-26,51751.88405493456,0.38559728663969395
2024-02-27,54478.19108312296,5.268034348845019
2024-02-28,57003.52673730811,4.635498359943679
2024-02-29,62558.58202419311,9.745108074601427
2024-03-01,61298.21686110162,-2.0146958615591237
2024-03-02,62426.64052919186,1.8408751932331047
2024-03-03,62067.86680212177,-0.5747125330287872
2024-03-04,63053.10543906421,1.5873570137080462
2024-03-05,68186.64593432152,8.141614056136337
2024-03-06,64291.536557569496,-5.712422606185763
2024-03-07,66145.91927850846,2.884334113368814
2024-03-08,66944.87639053575,1.2078705999432282
2024-03-09,68315.25192078314,2.0470207790855177
2024-03-10,68508.0039626159,0.2821508175894216
2024-03-11,69075.66688195744,0.8286081720485061
2024-03-12,72130.55300765681,4.42252136475183
2024-03-13,71467.17350326062,-0.9196928024741036
2024-03-14,73097.76702694128,2.2815978913819146
2024-03-15,71420.03180142345,-2.2951935384010747
2024-03-16,69497.7631929463,-2.6914978332995387
2024-03-17,65292.31329331289,-6.051201803370043
2024-03-18,68425.41565643054,4.798577665708992
2024-03-19,67708.94360930806,-1.0470846837379089
2024-03-20,62132.51737873437,-8.235878354195869
2024-03-21,67819.05570684028,9.152274152104777
2024-03-22,65535.97844847657,-3.3664244283092337
2024-03-23,63509.04496523133,-3.0928560635419267
2024-03-24,64285.80279102199,1.223066456464439
2024-03-25,67310.98326810106,4.705829818930973
2024-03-26,69938.94530200244,3.9042098425960514
2024-03-27,70082.05122475982,0.20461550019010843
2024-03-28,69435.75040305211,-0.92220591494242
2024-03-29,70710.19534863312,1.8354305068833732
2024-03-30,69919.05546148612,-1.1188483969621688
2024-03-31,69702.3087473573,-0.3099966278123034
2024-04-01,71246.95144060145,2.21605671462457
2024-04-02,69785.92503802372,-2.0506511128350335
2024-04-03,65440.41922587159,-6.2269086635799775
2024-04-04,66123.938539074,1.044491036714179
2024-04-05,68542.17715279506,3.6571303330518834
2024-04-06,67978.61023408506,-0.8222191679929991
2024-04-07,69000.6499164776,1.5034724582823067
2024-04-08,69401.97360911008,0.5816230616932705
2024-04-09,71624.18486236996,3.2019424487492953
2024-04-10,69158.64381207665,-3.4423303455822785
2024-04-11,70527.88997578963,1.9798626581423395
2024-04-12,70106.66413070948,-0.5972471957189418
2024-04-13,67252.10504226631,-4.071737150581045
2024-04-14,64404.82548907413,-4.233740418092092
2024-04-15,65752.66004728881,2.092753994719443
2024-04-16,63430.5714573684,-3.531550796956928
2024-04-17,63720.501587480736,0.4570826392557237
2024-04-18,61328.89798860725,-3.7532717717077224
2024-04-19,63461.59269510717,3.477471104887786
2024-04-20,63988.818471785664,0.8307793017604981
2024-04-21,64894.41869109179,1.4152476025251604
2024-04-22,64936.4207567739,0.06472369508701004
2024-04-23,66841.66685207361,2.9340177254856936
2024-04-24,66406.95244392671,-0.6503644038515111
2024-04-25,64279.51812857524,-3.2036319045778416
2024-04-26,64486.183359158975,0.3215102362316369
2024-04-27,63802.330049258766,-1.0604648535197936
2024-04-28,63517.248743409626,-0.4468195842205813
2024-04-29,63030.433616681854,-0.7664298066409558
2024-04-30,63797.67963589958,1.2172627970223227
2024-05-01,60749.47209216387,-4.7779285408688255
2024-05-02,58297.57407532549,-4.0360811911559935
2024-05-03,59135.1733607733,1.4367652492118355
2024-05-04,62839.34073569376,6.263898733029816
2024-05-05,63820.451902924986,1.5613008598512224
2024-05-06,64010.00865210892,0.2970156799771084
2024-05-07,63172.48129551341,-1.3084318753140978
2024-05-08,62363.057191718624,-1.2812922449704
2024-05-09,61215.50400879193,-1.8401169451953692
2024-05-10,63148.59994309703,3.1578534974203043
2024-05-11,60888.21674957157,-3.5794668378432593
2024-05-12,60776.97207917213,-0.18270311784130966
2024-05-13,61507.05400412135,1.2012476106874281
2024-05-14,62878.783300729294,2.230198338740186
2024-05-15,61569.1130057734,-2.0828492954326983
